Timestamp,Elastic-VM,Logging-VM,SvcProxy-VM1,SvcProxy-VM0
08/02/2025 09:15,9.74,7.86,0.52,0.55
08/02/2025 09:16,10.27,8.2,0.72,0.61
08/02/2025 09:17,12.775,9.18,0.69,0.45
08/02/2025 09:18,10.465,8.845,0.835,0.455
08/02/2025 09:19,10.515,9.725,0.84,0.48
08/02/2025 09:20,9.725,9.57,0.675,0.43
08/02/2025 09:21,8.47,7.685,0.69,0.53
08/02/2025 09:22,8.69,7.91,0.495,0.775
08/02/2025 09:23,10.655,8.805,0.535,0.5
08/02/2025 09:24,9.85,8.065,0.465,0.53
08/02/2025 09:25,9.93,8.09,1.205,7.58
08/02/2025 09:26,9.95,8.065,9.335,0.675
08/02/2025 09:27,9.96,8.145,0.555,0.505
08/02/2025 09:28,9.83,8.065,0.66,0.49
08/02/2025 09:29,10.365,8.51,0.475,0.525
08/02/2025 09:30,9.14,8.09,0.455,0.45
08/02/2025 09:31,8.55,7.925,0.585,0.625
08/02/2025 09:32,9.435,8.495,0.5,0.44
08/02/2025 09:33,11.665,8.02,0.54,0.495
08/02/2025 09:34,7.905,8.465,0.63,0.525
08/02/2025 09:35,8.135,8.7,0.46,0.545
08/02/2025 09:36,10.55,7.865,0.62,0.545
08/02/2025 09:37,9.035,8.265,0.505,0.445
08/02/2025 09:38,9.205,8.365,0.535,0.495
08/02/2025 09:39,8.255,7.825,0.545,1.42
08/02/2025 09:40,9.74,7.575,0.45,5.11
08/02/2025 09:41,8.53,7.37,5.155,0.715
08/02/2025 09:42,9.87,7.84,1.215,0.485
08/02/2025 09:43,8.345,8.235,3.19,0.495
08/02/2025 09:44,7.445,7.72,0.82,0.49
08/02/2025 09:45,9.82,7.98,0.505,0.465
08/02/2025 09:46,,8.005,0.635,0.635
08/02/2025 09:47,10.39,8.205,0.505,0.455
08/02/2025 09:48,8.85,7.955,0.6,0.555
08/02/2025 09:49,8.59,8.225,1.42,0.555
08/02/2025 09:50,10.13,7.835,5.225,0.52
08/02/2025 09:51,8.89,7.76,2.71,1.245
08/02/2025 09:52,10.145,7.885,0.495,0.45
08/02/2025 09:53,10.41,9.235,0.545,0.495
08/02/2025 09:54,9.95,8.655,0.465,0.54
08/02/2025 09:55,10.805,9.015,3.335,7.645
08/02/2025 09:56,10.33,8.155,7.74,0.64
08/02/2025 09:57,10.46,8.235,3.26,0.465
08/02/2025 09:58,11.91,10.56,2.855,0.465
08/02/2025 09:59,10.02,8.44,0.47,2.82
08/02/2025 10:00,7.955,8.42,0.46,0.505
08/02/2025 10:01,9.465,8.89,0.73,0.64
08/02/2025 10:02,10.17,9.51,0.495,0.53
08/02/2025 10:03,9.425,9.745,0.54,0.515
08/02/2025 10:04,9.75,9.49,0.585,0.545
08/02/2025 10:05,10.26,10.41,0.465,0.5
08/02/2025 10:06,10.185,8.22,0.655,0.515
08/02/2025 10:07,11.42,7.7,0.505,0.535
08/02/2025 10:08,9.915,7.875,0.655,0.455
08/02/2025 10:09,11.46,8.6,0.58,0.48
08/02/2025 10:10,9.14,8.175,0.445,5.035
08/02/2025 10:11,8.17,7.63,5.145,0.65
08/02/2025 10:12,8.66,7.34,0.54,0.61
08/02/2025 10:13,9.58,7.69,0.71,1.69
08/02/2025 10:14,7.925,8.27,0.585,3.025
08/02/2025 10:15,7.91,7.79,0.455,0.68
08/02/2025 10:16,7.255,7.42,0.595,0.585
08/02/2025 10:17,11.355,8.145,0.51,0.54
08/02/2025 10:18,9.325,8.54,0.665,0.445
08/02/2025 10:19,7.71,8.04,0.635,0.495
08/02/2025 10:20,7.635,7.875,0.47,0.445
08/02/2025 10:21,8.795,8.01,0.54,0.54
08/02/2025 10:22,8.67,8.29,0.49,0.61
08/02/2025 10:23,8.535,8.35,0.65,0.45
08/02/2025 10:24,8.16,7.74,0.47,0.485
08/02/2025 10:25,8.595,7.775,0.45,9.025
08/02/2025 10:26,10.96,8.31,7.94,0.515
08/02/2025 10:27,11.51,8.05,0.545,0.65
08/02/2025 10:28,16.26,7.91,0.77,0.47
08/02/2025 10:29,14.545,7.91,0.475,0.485
08/02/2025 10:30,13.99,7.955,0.455,0.49
08/02/2025 10:31,12.855,7.695,0.655,0.545
08/02/2025 10:32,12.14,8.59,0.5,0.525
08/02/2025 10:33,10.97,7.84,0.66,0.435
08/02/2025 10:34,11.81,7.6,0.58,0.53
08/02/2025 10:35,13.065,8.315,0.51,0.48
08/02/2025 10:36,12.265,8.605,0.62,0.525
08/02/2025 10:37,9.55,8.44,0.51,0.535
08/02/2025 10:38,9.815,8.41,0.53,0.46
08/02/2025 10:39,11.775,8.075,0.54,0.55
08/02/2025 10:40,12.0,9.215,0.45,5.23
08/02/2025 10:41,11.62,8.485,6.69,0.555
08/02/2025 10:42,11.3,8.165,0.59,0.72
08/02/2025 10:43,16.105,8.19,0.605,0.46
08/02/2025 10:44,12.535,8.325,2.185,0.54
08/02/2025 10:45,8.02,8.25,2.35,0.465
08/02/2025 10:46,8.575,8.315,0.615,0.515
08/02/2025 10:47,8.17,7.745,0.49,0.57
08/02/2025 10:48,8.055,8.06,0.655,1.56
08/02/2025 10:49,8.605,7.805,0.45,0.75
08/02/2025 10:50,9.98,8.04,0.56,0.685
08/02/2025 10:51,8.97,7.385,0.72,1.055
08/02/2025 10:52,9.795,7.9,0.65,0.885
08/02/2025 10:53,10.205,8.15,0.58,0.74
08/02/2025 10:54,8.47,7.88,1.12,0.515
08/02/2025 10:55,11.25,8.135,0.465,7.625
08/02/2025 10:56,9.13,8.07,7.845,0.575
08/02/2025 10:57,8.495,7.77,0.62,0.61
08/02/2025 10:58,7.845,8.135,2.84,0.45
08/02/2025 10:59,8.47,7.96,0.59,2.64
08/02/2025 11:00,9.89,7.795,0.47,0.615
08/02/2025 11:01,12.54,7.8,0.6,0.595
08/02/2025 11:02,10.94,9.82,0.49,0.6
08/02/2025 11:03,11.995,10.835,0.665,6.545
08/02/2025 11:04,12.885,11.18,0.59,0.68
08/02/2025 11:05,11.89,10.835,0.61,0.79
08/02/2025 11:06,9.115,9.595,6.985,0.665
08/02/2025 11:07,10.265,9.2,0.715,0.735
08/02/2025 11:08,13.09,8.92,0.84,0.625
08/02/2025 11:09,11.345,8.75,0.735,0.605
08/02/2025 11:10,9.675,8.815,0.59,5.265
08/02/2025 11:11,10.53,8.925,5.43,0.69
08/02/2025 11:12,10.34,8.455,0.715,0.81
08/02/2025 11:13,9.22,8.955,0.935,0.64
08/02/2025 11:14,9.66,8.345,0.715,0.66
08/02/2025 11:15,9.295,7.735,0.6,2.81
08/02/2025 11:16,10.125,7.9,0.815,1.965
08/02/2025 11:17,10.985,8.985,0.69,0.52
08/02/2025 11:18,11.325,9.12,0.72,0.44
08/02/2025 11:19,11.51,9.53,0.645,0.485
08/02/2025 11:20,11.175,9.575,0.7,0.52
08/02/2025 11:21,9.755,7.915,0.665,0.445
08/02/2025 11:22,10.67,9.105,0.47,0.66
08/02/2025 11:23,10.535,8.585,0.53,0.445
08/02/2025 11:24,9.25,8.165,0.675,0.445
08/02/2025 11:25,10.32,9.27,0.435,7.46
08/02/2025 11:26,11.455,9.4,7.825,0.565
08/02/2025 11:27,10.275,8.905,0.56,1.08
08/02/2025 11:28,10.06,8.26,1.02,0.46
08/02/2025 11:29,10.485,9.8,0.7,0.45
08/02/2025 11:30,10.155,8.355,0.45,0.485
08/02/2025 11:31,9.495,8.385,0.54,0.545
08/02/2025 11:32,25.15,10.87,0.49,0.58
08/02/2025 11:33,19.995,10.57,0.535,0.44
08/02/2025 11:34,12.52,12.49,0.685,0.535
08/02/2025 11:35,11.825,11.87,0.515,0.51
08/02/2025 11:36,9.32,9.685,0.765,0.475
08/02/2025 11:37,8.24,8.565,0.49,0.53
08/02/2025 11:38,11.91,8.775,0.54,0.445
08/02/2025 11:39,8.475,8.685,0.65,0.45
08/02/2025 11:40,9.82,10.79,0.455,6.595
08/02/2025 11:41,10.185,10.44,5.355,0.62
08/02/2025 11:42,10.195,8.705,0.53,0.695
08/02/2025 11:43,13.385,8.295,0.615,0.455
08/02/2025 11:44,10.11,8.515,0.58,0.455
08/02/2025 11:45,9.545,7.985,0.7,0.54
08/02/2025 11:46,10.17,8.16,3.135,0.505
08/02/2025 11:47,11.745,8.595,1.81,0.525
08/02/2025 11:48,9.065,8.65,0.605,0.44
08/02/2025 11:49,9.275,9.21,0.675,0.45
08/02/2025 11:50,8.71,8.24,0.505,0.48
08/02/2025 11:51,9.38,8.14,0.53,0.495
08/02/2025 11:52,9.16,8.565,0.48,0.565
08/02/2025 11:53,11.195,8.76,0.535,0.435
08/02/2025 11:54,9.395,8.57,0.46,0.49
08/02/2025 11:55,10.655,8.655,1.095,7.725
08/02/2025 11:56,10.64,8.57,9.24,0.57
08/02/2025 11:57,12.49,8.97,0.53,0.665
08/02/2025 11:58,12.12,8.71,2.875,0.965
08/02/2025 11:59,10.2,7.965,0.585,0.475
08/02/2025 12:00,8.225,7.965,0.455,2.805
08/02/2025 12:01,9.585,8.69,0.7,0.53
08/02/2025 12:02,14.45,10.585,0.475,0.58
08/02/2025 12:03,13.275,10.05,0.545,0.495
08/02/2025 12:04,12.305,9.505,0.685,0.455
08/02/2025 12:05,9.565,10.295,0.505,0.495
08/02/2025 12:06,10.165,8.015,0.61,0.51
08/02/2025 12:07,9.31,8.33,0.495,0.575
08/02/2025 12:08,9.925,7.89,0.565,0.44
08/02/2025 12:09,8.455,7.895,0.565,0.495
08/02/2025 12:10,8.305,8.095,0.455,5.115
08/02/2025 12:11,8.99,7.795,5.135,0.58
08/02/2025 12:12,9.78,8.19,0.615,0.64
08/02/2025 12:13,11.495,7.63,0.68,0.44
08/02/2025 12:14,8.885,7.905,0.485,0.505
08/02/2025 12:15,10.095,8.245,0.46,0.63
08/02/2025 12:16,10.345,8.425,0.71,1.19
08/02/2025 12:17,9.72,8.16,0.69,3.255
08/02/2025 12:18,8.675,8.26,0.75,0.765
08/02/2025 12:19,8.97,9.01,0.785,0.5
08/02/2025 12:20,9.975,10.15,0.72,0.49
08/02/2025 12:21,11.18,7.59,0.66,0.5
08/02/2025 12:22,10.035,7.795,0.485,0.605
08/02/2025 12:23,10.91,7.985,0.555,0.44
08/02/2025 12:24,9.985,10.055,0.575,0.445
08/02/2025 12:25,9.56,8.715,0.45,7.595
08/02/2025 12:26,8.685,8.25,7.915,0.51
08/02/2025 12:27,13.41,8.435,0.57,0.655
08/02/2025 12:28,12.72,7.88,0.655,0.445
08/02/2025 12:29,10.045,8.565,0.71,0.45
08/02/2025 12:30,8.88,8.49,0.455,0.51
08/02/2025 12:31,9.07,7.78,0.645,0.555
08/02/2025 12:32,9.825,9.145,0.475,0.53
08/02/2025 12:33,9.245,8.995,0.705,0.445
08/02/2025 12:34,10.05,8.2,0.675,0.495
08/02/2025 12:35,10.245,8.63,0.51,0.495
08/02/2025 12:36,13.0,9.455,0.705,0.44
08/02/2025 12:37,10.93,8.59,0.455,0.71
08/02/2025 12:38,8.605,8.455,0.575,0.45
08/02/2025 12:39,8.545,8.08,0.655,0.49
08/02/2025 12:40,8.11,8.34,0.455,5.165
08/02/2025 12:41,9.68,8.93,5.23,0.495
08/02/2025 12:42,11.415,8.35,0.525,0.805
08/02/2025 12:43,11.875,9.18,0.615,0.45
08/02/2025 12:44,8.305,8.305,0.565,0.505
08/02/2025 12:45,8.79,8.645,0.45,0.485
08/02/2025 12:46,8.745,9.3,0.575,0.51
08/02/2025 12:47,10.0,8.415,1.045,0.575
08/02/2025 12:48,9.0,7.965,3.22,0.44
08/02/2025 12:49,9.735,7.645,0.82,0.5
08/02/2025 12:50,9.155,7.985,0.56,0.53
08/02/2025 12:51,10.015,8.44,0.765,0.445
08/02/2025 12:52,8.81,7.72,0.465,0.525
08/02/2025 12:53,8.44,7.605,0.59,0.44
08/02/2025 12:54,8.305,7.75,0.47,0.495
08/02/2025 12:55,8.685,7.905,0.455,9.06
08/02/2025 12:56,8.28,7.895,7.79,0.55
08/02/2025 12:57,10.765,7.97,0.57,0.585
08/02/2025 12:58,16.565,7.685,2.9,0.445
08/02/2025 12:59,11.27,7.96,0.595,0.48
08/02/2025 13:00,11.33,8.445,0.455,2.76
08/02/2025 13:01,12.85,9.71,0.615,0.64
08/02/2025 13:02,15.465,10.33,0.465,0.53
08/02/2025 13:03,13.84,10.045,0.59,0.87
08/02/2025 13:04,12.375,10.985,0.585,0.615
08/02/2025 13:05,15.415,11.135,0.56,0.705
08/02/2025 13:06,13.09,7.82,0.72,0.62
08/02/2025 13:07,10.025,7.875,0.54,0.68
08/02/2025 13:08,10.64,8.49,0.585,0.615
08/02/2025 13:09,9.995,8.025,0.595,1.26
08/02/2025 13:10,13.99,8.26,0.45,5.31
08/02/2025 13:11,9.41,7.99,6.93,0.65
08/02/2025 13:12,8.975,8.19,0.495,0.755
08/02/2025 13:13,10.47,7.765,0.745,0.535
08/02/2025 13:14,9.825,8.63,0.54,0.49
08/02/2025 13:15,8.855,11.025,0.515,0.57
08/02/2025 13:16,10.19,8.565,0.76,0.495
08/02/2025 13:17,10.525,9.45,0.605,0.515
08/02/2025 13:18,10.435,9.395,0.785,2.105
08/02/2025 13:19,11.79,9.44,0.665,2.39
08/02/2025 13:20,9.685,9.02,0.81,1.075
08/02/2025 13:21,9.575,8.225,1.075,0.5
08/02/2025 13:22,10.54,8.42,0.49,0.655
08/02/2025 13:23,8.405,8.415,0.58,0.44
08/02/2025 13:24,8.96,7.975,0.485,0.505
08/02/2025 13:25,8.63,8.13,0.475,7.665
08/02/2025 13:26,9.96,8.25,7.845,18.06
08/02/2025 13:27,9.765,8.045,0.57,1.615
08/02/2025 13:28,10.13,8.645,0.65,0.63
08/02/2025 13:29,8.335,8.265,0.6,0.64
08/02/2025 13:30,9.865,8.505,0.45,0.685
08/02/2025 13:31,9.355,8.2,0.58,0.71
08/02/2025 13:32,9.595,8.72,0.49,0.77
08/02/2025 13:33,10.735,8.265,0.585,1.21
08/02/2025 13:34,10.015,8.195,0.575,0.67
08/02/2025 13:35,10.66,9.315,0.64,0.66
08/02/2025 13:36,9.41,8.355,0.8,0.54
08/02/2025 13:37,10.925,9.425,0.47,0.525
08/02/2025 13:38,9.425,7.99,0.58,0.44
08/02/2025 13:39,9.14,9.075,0.665,0.45
08/02/2025 13:40,9.16,8.06,0.56,5.055
08/02/2025 13:41,10.785,7.95,5.305,0.595
08/02/2025 13:42,9.475,8.385,0.61,0.61
08/02/2025 13:43,7.865,8.175,0.595,0.54
08/02/2025 13:44,9.885,7.855,0.575,0.44
08/02/2025 13:45,8.99,7.69,0.455,0.56
08/02/2025 13:46,9.935,8.445,0.58,0.5
08/02/2025 13:47,10.155,7.42,0.45,0.58
08/02/2025 13:48,8.21,7.91,0.58,0.485
08/02/2025 13:49,8.085,8.225,1.55,0.5
08/02/2025 13:50,10.315,8.015,3.195,0.485
08/02/2025 13:51,9.065,8.245,0.615,0.495
08/02/2025 13:52,9.5,7.99,0.515,0.53
08/02/2025 13:53,8.905,7.755,0.585,0.44
08/02/2025 13:54,9.73,8.065,0.575,0.445
08/02/2025 13:55,9.29,8.59,0.445,7.505
08/02/2025 13:56,9.04,8.125,7.6,0.53
08/02/2025 13:57,10.37,9.09,0.68,0.585
08/02/2025 13:58,9.825,8.43,2.845,0.44
08/02/2025 13:59,9.405,8.52,0.57,0.445
08/02/2025 14:00,9.345,8.475,0.56,2.735
08/02/2025 14:01,11.25,8.855,0.61,0.53
08/02/2025 14:02,10.85,10.555,0.45,0.635
08/02/2025 14:03,10.55,10.835,0.82,0.485
08/02/2025 14:04,12.72,10.965,0.855,0.455
08/02/2025 14:05,9.77,9.82,0.665,0.56
08/02/2025 14:06,10.9,8.23,0.68,0.495
08/02/2025 14:07,10.175,8.215,0.675,0.535
08/02/2025 14:08,8.8,8.78,0.79,0.445
08/02/2025 14:09,8.635,7.77,0.575,0.49
08/02/2025 14:10,9.75,7.97,0.56,6.755
08/02/2025 14:11,9.23,7.82,5.355,0.54
08/02/2025 14:12,12.69,8.61,0.83,0.585
08/02/2025 14:13,11.615,8.54,1.47,0.445
08/02/2025 14:14,10.86,7.74,0.625,0.435
08/02/2025 14:15,11.535,8.47,0.45,1.63
08/02/2025 14:16,10.71,8.22,0.54,0.545
08/02/2025 14:17,11.01,9.085,0.575,0.575
08/02/2025 14:18,12.045,8.265,0.575,0.435
08/02/2025 14:19,10.66,8.21,0.465,0.535
08/02/2025 14:20,11.225,8.575,0.62,2.775
08/02/2025 14:21,10.2,8.235,0.64,1.9
08/02/2025 14:22,10.14,8.285,0.45,0.665
08/02/2025 14:23,9.305,7.605,0.57,0.44
08/02/2025 14:24,11.1,7.895,0.465,0.475
08/02/2025 14:25,10.385,8.425,0.55,7.5
08/02/2025 14:26,13.17,8.17,9.305,0.495
08/02/2025 14:27,10.325,7.79,0.535,0.705
08/02/2025 14:28,10.74,8.11,0.675,0.585
08/02/2025 14:29,10.305,8.26,0.475,0.5
08/02/2025 14:30,10.04,7.76,0.47,0.54
08/02/2025 14:31,10.14,7.855,0.465,0.505
08/02/2025 14:32,12.355,7.875,0.455,0.615
08/02/2025 14:33,11.965,8.015,0.585,0.435
08/02/2025 14:34,11.01,8.155,0.58,0.49
08/02/2025 14:35,11.095,8.515,0.615,0.495
08/02/2025 14:36,9.85,7.78,0.57,0.49
08/02/2025 14:37,10.275,8.02,0.44,0.575
08/02/2025 14:38,10.275,7.99,0.56,0.435
08/02/2025 14:39,13.015,8.205,0.895,0.445
08/02/2025 14:40,14.56,8.27,0.435,5.205
08/02/2025 14:41,16.195,7.57,5.215,0.62
08/02/2025 14:42,14.725,7.765,0.6,0.65
08/02/2025 14:43,12.585,8.2,0.585,0.445
08/02/2025 14:44,13.235,8.825,0.56,0.53
08/02/2025 14:45,11.445,8.03,0.43,0.535
08/02/2025 14:46,12.86,7.655,0.455,0.51
08/02/2025 14:47,16.535,7.955,0.56,0.58
08/02/2025 14:48,9.695,7.94,0.565,0.435
08/02/2025 14:49,12.19,8.36,0.465,0.51
08/02/2025 14:50,11.97,8.0,0.83,0.48
08/02/2025 14:51,11.26,7.32,2.97,0.435
08/02/2025 14:52,14.275,7.905,1.65,0.525
08/02/2025 14:53,12.925,8.09,0.64,0.445
08/02/2025 14:54,11.44,7.95,0.58,0.445
08/02/2025 14:55,11.225,8.105,0.45,7.63
08/02/2025 14:56,13.53,8.0,7.745,0.55
08/02/2025 14:57,10.575,7.815,0.575,0.645
08/02/2025 14:58,9.365,8.12,2.86,0.44
08/02/2025 14:59,9.875,7.595,0.505,0.5
08/02/2025 15:00,9.88,7.915,0.465,2.81
08/02/2025 15:01,11.71,8.9,0.545,0.585
08/02/2025 15:02,14.855,10.44,0.575,0.585
08/02/2025 15:03,13.99,10.52,0.6,0.49
08/02/2025 15:04,14.375,9.445,0.59,0.455
08/02/2025 15:05,14.17,10.14,0.67,0.5
08/02/2025 15:06,14.425,8.535,0.615,0.47
08/02/2025 15:07,12.575,8.255,0.55,0.525
08/02/2025 15:08,11.18,7.385,0.59,0.445
08/02/2025 15:09,11.35,9.03,0.565,0.505
08/02/2025 15:10,8.98,8.275,0.455,5.24
08/02/2025 15:11,12.605,7.875,5.125,0.61
08/02/2025 15:12,13.445,8.605,0.58,0.65
08/02/2025 15:13,9.93,7.91,0.68,0.445
08/02/2025 15:14,12.735,9.095,0.48,0.5
08/02/2025 15:15,13.19,8.145,0.455,0.63
08/02/2025 15:16,9.745,7.95,0.585,0.47
08/02/2025 15:17,11.54,7.945,0.465,0.635
08/02/2025 15:18,10.235,8.15,0.58,0.45
08/02/2025 15:19,10.0,8.355,0.58,0.44
08/02/2025 15:20,10.18,8.46,0.515,0.505
08/02/2025 15:21,12.33,7.425,0.65,1.15
08/02/2025 15:22,9.655,7.685,0.57,3.47
08/02/2025 15:23,9.01,7.705,0.57,0.555
08/02/2025 15:24,9.12,8.305,0.56,0.445
08/02/2025 15:25,10.025,8.16,0.57,9.195
08/02/2025 15:26,11.09,7.655,17.225,0.49
08/02/2025 15:27,12.145,7.885,1.51,0.73
08/02/2025 15:28,9.7,8.265,0.765,0.445
08/02/2025 15:29,11.505,8.1,0.705,0.445
08/02/2025 15:30,10.685,8.27,0.56,0.55
08/02/2025 15:31,11.305,7.505,0.59,0.45
08/02/2025 15:32,11.12,7.88,0.58,0.665
08/02/2025 15:33,8.83,8.285,0.715,0.44
08/02/2025 15:34,9.99,7.875,0.605,0.535
08/02/2025 15:35,8.31,7.67,0.645,0.53
08/02/2025 15:36,9.97,8.06,0.775,0.44
08/02/2025 15:37,8.955,7.79,0.445,0.565
08/02/2025 15:38,9.095,8.14,1.235,0.435
08/02/2025 15:39,10.15,7.675,0.53,0.505
08/02/2025 15:40,11.11,7.82,0.565,5.105
08/02/2025 15:41,9.19,7.68,6.73,0.495
08/02/2025 15:42,10.33,8.15,0.68,0.6
08/02/2025 15:43,9.04,8.0,0.63,0.44
08/02/2025 15:44,8.32,7.84,0.585,0.445
08/02/2025 15:45,8.3,7.685,0.455,0.61
08/02/2025 15:46,10.74,8.745,0.705,0.435
08/02/2025 15:47,11.865,10.425,0.59,0.645
08/02/2025 15:48,13.365,10.22,0.605,0.435
08/02/2025 15:49,11.285,10.42,0.47,0.5
08/02/2025 15:50,10.73,11.03,0.64,0.47
08/02/2025 15:51,11.5,10.395,0.665,0.45
08/02/2025 15:52,12.95,10.895,1.29,0.53
08/02/2025 15:53,9.745,8.06,3.31,0.44
08/02/2025 15:54,9.895,8.0,0.84,0.5
08/02/2025 15:55,11.4,8.13,0.5,7.575
08/02/2025 15:56,8.47,8.34,7.67,0.505
08/02/2025 15:57,8.93,7.895,0.565,0.705
08/02/2025 15:58,9.44,7.765,2.835,0.44
08/02/2025 15:59,9.37,8.495,0.62,0.435
08/02/2025 16:00,9.315,8.04,0.58,2.72
08/02/2025 16:01,11.47,9.05,0.655,0.545
08/02/2025 16:02,11.795,9.945,0.455,0.635
08/02/2025 16:03,9.93,9.8,0.585,0.495
08/02/2025 16:04,10.02,9.885,0.6,0.45
08/02/2025 16:05,10.835,9.84,0.66,4.345
08/02/2025 16:06,9.72,8.18,0.67,0.575
08/02/2025 16:07,10.495,7.505,0.455,0.615
08/02/2025 16:08,8.36,7.825,0.585,0.455
08/02/2025 16:09,9.89,7.805,0.58,0.445
08/02/2025 16:10,10.175,8.165,0.545,5.205
08/02/2025 16:11,8.365,7.375,5.245,0.51
08/02/2025 16:12,8.685,7.54,0.82,0.665
08/02/2025 16:13,8.135,7.83,0.695,0.455
08/02/2025 16:14,8.17,7.78,0.49,0.495
08/02/2025 16:15,9.995,7.54,0.465,0.615
08/02/2025 16:16,8.725,7.675,0.59,0.67
08/02/2025 16:17,12.245,8.215,0.56,0.595
08/02/2025 16:18,10.445,8.14,0.59,0.445
08/02/2025 16:19,8.495,8.505,0.465,0.49
08/02/2025 16:20,8.175,8.015,0.64,0.475
08/02/2025 16:21,8.355,7.515,0.46,0.475
08/02/2025 16:22,8.865,7.87,0.47,0.725
08/02/2025 16:23,8.765,8.385,0.575,2.675
08/02/2025 16:24,10.7,7.985,0.59,1.91
08/02/2025 16:25,9.18,7.3,0.57,7.64
08/02/2025 16:26,9.155,8.125,7.92,0.535
08/02/2025 16:27,11.75,7.63,0.695,0.655
08/02/2025 16:28,9.04,7.755,0.765,0.45
08/02/2025 16:29,7.98,7.275,0.605,0.445
08/02/2025 16:30,8.505,7.91,0.46,0.51
08/02/2025 16:31,8.54,7.305,0.59,0.49
08/02/2025 16:32,10.935,7.775,0.46,0.64
08/02/2025 16:33,8.665,7.605,0.585,0.445
08/02/2025 16:34,7.935,7.185,4.27,0.6
08/02/2025 16:35,9.175,7.795,0.7,0.455
08/02/2025 16:36,8.985,7.745,0.76,0.48
08/02/2025 16:37,10.615,7.62,0.48,0.7
08/02/2025 16:38,10.185,7.295,0.595,0.46
08/02/2025 16:39,8.55,7.635,0.685,0.44
08/02/2025 16:40,10.455,7.665,0.575,6.56
08/02/2025 16:41,9.5,7.875,5.43,0.535
08/02/2025 16:42,8.71,7.285,0.58,0.64
08/02/2025 16:43,8.365,7.73,0.58,0.445
08/02/2025 16:44,10.295,7.485,0.565,0.44
08/02/2025 16:45,10.04,7.82,0.57,0.45
08/02/2025 16:46,10.42,8.23,0.56,0.58
08/02/2025 16:47,11.97,8.33,0.575,0.68
08/02/2025 16:48,11.94,9.675,0.585,0.475
08/02/2025 16:49,9.97,8.9,0.47,0.49
08/02/2025 16:50,11.175,9.845,0.52,0.49
08/02/2025 16:51,10.35,9.085,0.545,0.475
08/02/2025 16:52,12.105,8.54,0.58,0.575
08/02/2025 16:53,10.115,8.005,0.595,0.445
08/02/2025 16:54,10.515,8.08,2.235,0.455
08/02/2025 16:55,9.645,8.17,2.39,7.595
08/02/2025 16:56,11.13,7.44,9.475,0.55
08/02/2025 16:57,13.06,8.53,0.695,0.645
08/02/2025 16:58,11.47,8.515,2.875,0.45
08/02/2025 16:59,9.715,8.37,0.64,0.445
08/02/2025 17:00,8.295,7.57,0.465,2.73
08/02/2025 17:01,10.45,8.63,0.805,0.555
08/02/2025 17:02,11.5,10.705,0.465,0.645
08/02/2025 17:03,14.165,11.42,0.595,0.505
08/02/2025 17:04,16.34,14.345,0.61,0.445
08/02/2025 17:05,13.925,11.645,0.565,0.51
08/02/2025 17:06,12.455,9.285,0.5,0.515
08/02/2025 17:07,11.18,8.22,0.59,0.585
08/02/2025 17:08,10.8,8.375,0.595,0.45
08/02/2025 17:09,8.14,7.82,0.58,0.49
08/02/2025 17:10,9.44,8.42,0.46,5.165
08/02/2025 17:11,11.135,7.985,5.335,0.61
08/02/2025 17:12,12.19,7.825,0.625,0.7
08/02/2025 17:13,12.145,8.49,0.7,0.445
08/02/2025 17:14,9.41,7.35,0.605,1.105
08/02/2025 17:15,11.155,7.33,0.46,0.595
08/02/2025 17:16,10.475,8.195,0.475,0.52
08/02/2025 17:17,12.06,10.305,0.595,0.62
08/02/2025 17:18,10.135,9.05,0.585,0.45
08/02/2025 17:19,11.565,9.67,0.475,0.495
08/02/2025 17:20,10.72,9.19,0.65,0.44
08/02/2025 17:21,10.35,8.61,0.54,0.485
08/02/2025 17:22,9.605,8.28,0.595,0.73
08/02/2025 17:23,10.475,7.78,0.585,0.445
08/02/2025 17:24,10.045,8.435,0.585,1.01
08/02/2025 17:25,8.755,8.155,0.465,10.535
08/02/2025 17:26,10.185,8.13,8.175,1.09
08/02/2025 17:27,12.25,7.6,0.725,0.64
08/02/2025 17:28,10.825,7.515,0.655,0.455
08/02/2025 17:29,10.92,7.865,0.595,0.455
08/02/2025 17:30,11.105,7.765,0.465,0.485
08/02/2025 17:31,10.64,8.295,0.555,0.475
08/02/2025 17:32,9.31,7.31,0.62,0.69
08/02/2025 17:33,8.7,7.68,0.595,0.44
08/02/2025 17:34,7.895,7.88,0.6,0.53
08/02/2025 17:35,9.645,7.855,0.525,0.505
08/02/2025 17:36,8.445,7.44,0.66,0.48
08/02/2025 17:37,8.44,7.675,0.475,0.62
08/02/2025 17:38,8.765,9.31,0.595,0.435
08/02/2025 17:39,8.45,8.77,0.56,0.435
08/02/2025 17:40,8.53,8.09,0.58,5.14
08/02/2025 17:41,9.14,7.35,5.25,0.555
08/02/2025 17:42,8.93,7.395,0.725,0.67
08/02/2025 17:43,8.975,7.745,0.6,0.45
08/02/2025 17:44,9.925,7.785,0.6,0.45
08/02/2025 17:45,7.92,7.45,0.605,0.44
08/02/2025 17:46,7.96,7.635,0.485,0.5
08/02/2025 17:47,10.41,8.18,0.48,0.76
08/02/2025 17:48,8.28,7.95,0.635,0.44
08/02/2025 17:49,8.88,8.03,0.475,0.61
08/02/2025 17:50,8.24,8.12,0.655,0.495
08/02/2025 17:51,7.86,7.175,0.55,0.475
